SAMPLE_NAME     OUT_NAME        GCS_PATHS
PDO-17992	PDO-17992.json	PDO-17992_Genentech-30X-hg-CCS_050119/Cell01/ PDO-17992_Genentech-30X-hg-CCS_050119/Cell02/ PDO-17992_Genentech-30X-hg-CCS_050119/Cell03/
RGP_563_3	RGP_563_3.json	RGP_563_3-Cell1/ RGP_563_3-Cell2/
SK-BR-3	SK-BR-3.json	Verily_SK-BR-3_CCS_RW/ Verily_SK-BR-3_CLR/ Verily_SK-BR-3_hg_CCS_lowyield_050119/
